incident_id,attack_vector_primary,downtime_hours,data_compromised_records,data_type,systems_affected,attack_vector_secondary,attack_chain,company_revenue_usd,employee_count,market_cap_at_disclosure,is_public_company,total_loss_usd,direct_loss_usd,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,abnormal_return_1d,abnormal_return_7d,abnormal_return_30d,days_to_price_recovery,volume_ratio_disclosure,p_value_1d,quality_score,quality_grade,confidence_tier,company_name,country_hq,industry_primary,industry_secondary,stock_ticker_x,incident_date,incident_date_estimated,discovery_date,disclosure_date,attributed_group,attribution_confidence,data_source_primary,data_source_secondary,data_source_type,review_flag,notes_x,created_at_x,updated_at_x,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes_y,created_at_y,updated_at_y,stock_ticker_y,price_7d_before,price_disclosure_day,price_1d_after,price_7d_after,price_30d_after,volume_avg_30d_baseline,volume_disclosure_day,sector_index,sector_return_same_period,car_neg1_to_pos1,car_0_to_7,car_0_to_30,car_0_to_90,t_statistic_1d,t_statistic_30d,p_value_30d,earnings_announcement_within_7d,pre_incident_volatility_30d,post_incident_volatility_30d,notes,created_at,updated_at
2025-0810-003,data_breach,,278464,PII,"backup_systems,customer_database,file_servers,HR_systems,active_directory",,,2328656435.02,19734,7640567207.63,TRUE,15610245.92,7800000,5719333.09,2090912.83,,,-0.029219,-0.051204,-0.029181,117,3.7878,1,58.6,Bronze,4,Lindgren Corp Group Inc.,US,81,,LIND,2025-08-10,FALSE,2026-02-07,2026-03-12,RansomHub,suspected,https://www.bleepingcomputer.com/news/security/lindgren-corp-group-inc-hit-by-cyberattack-2025/,,verified_media,low_quality_score,Initially reported as IT maintenance outage; later reclassified as security incident,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,9719157.1,26857767.21,15610245.92,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,LIND,22.18,23.07,22.4,21.89,22.4,1964460,7440917,S&P 500,-0.01364,-0.02519,-0.051204,-0.029181,-0.031717,-1.7931,-1.3856,1,FALSE,0.020555,0.037346,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0815-001,phishing,,,,"SSO,VPN,email,CRM",data_breach,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,680568894.3,4979,5101037410.24,TRUE,5602581.07,2400000,2771986.96,430594.11,,,0.009801,0.015634,0.031861,,1.821,1,94.73,Gold,1,Titan Shop Trading Corp.,US,44-45,,TST,2025-08-15,FALSE,2025-08-16,2025-09-19,BlackCat/ALPHV,confirmed,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001977205&type=8-K&dateb=20251212&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,estimated,4593700.32,8160636.06,5602581.07,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,TST,9.86,9.19,9.28,9.33,9.48,1028668,1873160,S&P 500 Consumer Discretionary,-0.014115,0.010697,0.015634,0.031861,0.029721,0.8381,1.914,1,FALSE,0.02202,0.027824,Peer company breach in same week provides natural comparison group,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0818-001,apt,134.16,143751,IP,HR_systems,ddos,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,108537488953.55,723769,565405877461.17,TRUE,56019254.36,33032603.33,21055688.46,1930962.57,,,-0.090252,-0.047341,-0.059287,298,3.0799,0.0002,54.42,Bronze,1,MarketFresh Stores Corp.,CA,44-45,,MAR1.TO,2025-08-18,FALSE,2025-08-26,2025-09-16,BlackBasta,suspected,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001168099&type=8-K&dateb=20250225&owner=include&count=10,https://www.marketfresh-stores-corp.com/newsroom/2025/07/security-update,sec_filing,low_quality_score,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,42714130.84,93238302.11,56019254.36,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,MAR1.TO,474.38,435.67,396.35,415.04,409.84,1201465,3700376,S&P 500 Consumer Discretionary,0.021834,-0.098151,-0.047341,-0.059287,-0.055955,-5.0588,-2.1588,0.9206,FALSE,0.015619,0.026574,Concurrent dividend announcement partially offset negative price reaction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0819-001,backdoor,,,,"backup_systems,customer_database,HR_systems,CRM,SSO",,,9958701367.53,80902,15952502734.68,TRUE,32561818.35,20011334.59,9133353.56,3417130.2,,12890919.28,-0.030661,-0.038113,0.011636,54,3.903,0.78065,94.99,Gold,4,NeuroPharma Healthcare Group Inc.,US,62,,NEUR,2025-08-19,TRUE,2025-10-22,2025-12-16,,,https://www.bleepingcomputer.com/news/security/neuropharma-healthcare-gr-hit-by-cyberattack-2025/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,25177209.41,56336115.59,32561818.35,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NEUR,116.66,114.48,110.97,110.12,115.81,58023,226462,S&P 500 Health Care,-0.013696,-0.025438,-0.038113,0.011636,0.007543,-2.4387,0.561,1,TRUE,0.013524,0.020514,Elevated options activity detected 3 days before public disclosure,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0819-002,supply_chain,42.35,,,"SSO,ERP,manufacturing_OT",,Compromised third-party software update ? trojanized DLL sideloaded ? C2 beacon established ? persistent access across customer environments,7630918316.4,12613,11711529808.48,TRUE,16326150.26,7886435.88,6451271.27,1988443.11,,,-0.053203,-0.074504,-0.054624,109,2.801,0.25225,77.53,Silver,1,Henderson Corp Holdings Inc.,US,21,,HEND,2025-08-19,FALSE,2025-09-21,2025-11-21,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001454611&type=8-K&dateb=20250423&owner=include&count=10,https://unit42.paloaltonetworks.com/threat-brief-henderson-corp-holdi-2025/,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,12701077.31,23301485.46,16326150.26,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,HEND,68.97,66.15,62.63,61.22,62.54,287132,804246,S&P 500 Energy,0.015457,-0.056257,-0.074504,-0.054624,-0.021108,-3.4955,-3.1286,0.4357,TRUE,0.012018,0.020359,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0828-001,supply_chain,,,,active_directory,backdoor,Compromised third-party software update ? trojanized DLL sideloaded ? C2 beacon established ? persistent access across customer environments,83698192457.46,370679,356055476699.05,TRUE,6376383.36,4219506.44,1511428.58,645448.34,,,-0.054431,-0.034865,0.014299,55,2.4505,0.3828,83.75,Silver,1,Lambert Investments Co.,US,52,,LAMB,2025-08-28,FALSE,2025-09-01,2025-12-07,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001803533&type=8-K&dateb=20250613&owner=include&count=10,https://www.mandiant.com/resources/blog/lambert-investments--incident-response-2025,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,4981594.27,10043108.41,6376383.36,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,LAMB,357.85,348.02,329.08,335.89,353,297646,729377,S&P 500 Financials,0.008642,-0.0636,-0.034865,0.014299,0.011003,-3.2344,0.5224,1,FALSE,0.033138,0.060237,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0831-001,ransomware,17.2,63748,PII,"customer_database,backup_systems,VPN,email,cloud_infrastructure",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,420339692.5,1196,2247352726.7,TRUE,6610570.82,4409230.97,1559485.68,401021.54,,1500714.51,-0.02015,0.006143,0.033373,,3.325,0.2455,54.58,Bronze,2,Nashville Securities Co.,US,52,,NAS1,2025-08-31,FALSE,2025-09-15,2025-10-15,Sandworm,suspected,https://www.nashville-securities-co.com/newsroom/2025/07/security-update,,company_pr,low_quality_score,Multiple subsidiaries affected across 3 jurisdictions,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,1090423.82,240832.63,insurance claim record,estimated,4534150.88,11410941.48,6610570.82,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NAS1,10.75,11.31,11.08,11.38,11.69,4004858,13316330,S&P 500 Financials,0.009579,-0.023537,0.006143,0.033373,0.008866,-3.509,2.7994,0.6003,TRUE,0.014469,0.023387,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0912-001,ddos,25.8,,,"VPN,file_servers,customer_database,CRM",,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,53031152845.64,87212,233735627224.68,TRUE,234600266.1,106138965.14,103616449.39,24844851.57,,86953042.73,-0.013728,-0.026161,-0.036105,335,2.3345,1,56.29,Bronze,4,Orbit Vanguard Mining Group Inc.,US,21,,OVM,2025-09-12,FALSE,2025-09-30,2025-10-08,Cuba_Ransomware,probable,https://krebsonsecurity.com/2025/06/orbit-vanguard-minin-breach-exposes-data/,,verified_media,low_quality_score,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,157974257.63,334729845.51,234600266.1,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,OVM,624.04,557.06,549.41,542.49,536.95,462764,1080325,S&P 500 Energy,0.008374,-0.011736,-0.026161,-0.036105,-0.049346,-1.0802,-1.6438,1,FALSE,0.022537,0.034774,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0925-001,data_breach,,100826,IP,"ERP,payment_systems,file_servers,SCADA,email",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,71797826947.64,403559,254772381493.2,TRUE,29907436.13,11984180.02,13567895.42,2703155.66,1652205.03,,-0.05829,-0.083786,-0.089343,51,3.8963,0.0002,61.4,Bronze,1,Pacific Value Retail Co.,US,44-45,,PVR,2025-09-25,FALSE,2026-03-28,2026-04-02,Cuba_Ransomware,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001961460&type=8-K&dateb=20251022&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,20285323.97,44202746.98,29907436.13,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PVR,641.29,616.32,580.39,564.68,561.26,1498114,5837123,S&P 500 Consumer Discretionary,-0.007943,-0.062156,-0.083786,-0.089343,-0.060749,-6.8462,-5.6079,0.0002,FALSE,0.013638,0.023882,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0930-001,phishing,,142906,financial,"VPN,file_servers,cloud_infrastructure,SCADA",,,18764843673.93,109966,81103162871.92,TRUE,32413937.28,18077190.74,8960863.38,5375883.16,,16470031.47,-0.03876,-0.038304,-0.010678,32,3.4231,0.9413,83.88,Silver,1,Haifa Therapeutics Ltd.,IL,62,,HAIF.TA,2025-09-30,FALSE,2025-11-04,2025-11-08,Turla,unknown,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001767036&type=8-K&dateb=20250426&owner=include&count=10,https://therecord.media/2025/12/11/haifa-therapeutics-ltd-breached,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,22707707.78,40694167.03,32413937.28,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,HAIF.TA,243.64,253.27,243.45,243.57,250.57,159679,546602,S&P 500 Health Care,-0.018386,-0.037782,-0.038304,-0.010678,-0.011272,-2.1174,-1.4797,1,FALSE,0.018718,0.032575,Company issued unrelated M&A announcement 45 days before disclosure,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1013-001,ransomware,51.65,30091,credentials,"ERP,website,active_directory",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,5996687396.03,45311,37247935571.81,TRUE,55516418.52,21464889.13,19725690.13,6882655.19,7443184.07,21344648.51,-0.044565,-0.070688,-0.062266,174,1.6968,0.45025,80.72,Silver,1,DraftConstruct Corp Group Inc.,US,23,54,DRAF,2025-10-13,FALSE,2025-10-28,2025-11-10,Royal,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001726873&type=8-K&dateb=20251022&owner=include&count=10,,sec_filing,,Data exfiltration confirmed via dark web monitoring service,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,33432916.18,,,disclosed,38912599.73,73905657.8,55516418.52,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,DRAF,46.36,44.43,42.45,41.29,41.66,766693,1300924,S&P 500,0.003946,-0.056912,-0.070688,-0.062266,-0.016298,-3.0995,-2.8306,0.5847,FALSE,0.028697,0.047319,Sector-wide sell-off during 30-day window (market correction),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1018-001,apt,38.73,36780,PII,"SCADA,manufacturing_OT,CRM,customer_database",,,2902506570.51,14863,9089346766.31,TRUE,22050977.84,11198817.63,8437321.41,1912851.27,501987.53,,-0.022062,0.003438,0.011013,,2.9553,1,95.19,Gold,4,Patriot Compass Diagnostics Group Inc.,US,62,,PCD,2025-10-18,FALSE,2025-10-25,2025-12-11,,,https://therecord.media/2025/11/03/patriot-compass-diagnosti-breached,https://www.bfdi.bund.de/decisions/2025/04/INQ-2025-00686,verified_media,,Incident scope expanded during investigation; initial disclosure understated impact,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,17104037.1,32233473.89,22050977.84,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PCD,27.58,27.57,26.96,27.66,27.87,692832,2047542,S&P 500 Health Care,0.015295,-0.022356,0.003438,0.011013,0.000931,-1.0289,0.6652,1,FALSE,0.016579,0.031483,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1020-002,ransomware,34.82,2213,PII,"file_servers,HR_systems",backdoor,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,1558493823.9,19760,4665033101.97,TRUE,644697.22,259478.74,299690.21,85528.27,,,-0.037234,-0.055512,-0.03981,87,2.8386,0.91555,52.16,Bronze,1,Eagle Vanguard Hotels Inc.,US,72,,EVH,2025-10-20,FALSE,2025-10-22,2025-10-31,Cl0p,probable,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001179699&type=8-K&dateb=20250701&owner=include&count=10,https://www.eagle-vanguard-hotels-inc.com/newsroom/2025/11/security-update,sec_filing,low_quality_score,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,2282086.18,,,disclosed,545479.53,1112845.61,644697.22,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,EVH,17.38,16.01,15.41,15.12,15.37,815774,2315671,S&P 500 Consumer Discretionary,0.016671,-0.04705,-0.055512,-0.03981,-0.051705,-2.1689,-2.8184,0.5908,FALSE,0.031008,0.060608,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1022-003,ransomware,,632434,financial,"website,CRM,cloud_infrastructure,customer_database,active_directory",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,108537488953.55,723769,860101033940.04,TRUE,57078089.82,30305395.36,19552886.38,7120948.29,98859.79,,-0.057828,-0.026014,-0.035152,300,1.6727,0.0002,60.48,Bronze,3,MarketFresh Stores Corp.,CA,44-45,,MAR1.TO,2025-10-22,FALSE,2025-10-29,2025-11-17,Akira,suspected,https://www.crowdstrike.com/blog/marketfresh-stores-c-intrusion-analysis-2025/,,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,1883096.06,,,calculated,45438731.35,87781844.19,57078089.82,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,MAR1.TO,349.83,317.44,299.08,309.18,306.28,1072916,1794616,S&P 500 Consumer Discretionary,-0.018991,-0.06347,-0.026014,-0.035152,-0.040367,-6.1268,-2.1087,0.94565,FALSE,0.015401,0.021992,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1023-001,data_breach,,,,"VPN,email,HR_systems,SSO",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,293475203.68,3902,1091940296.53,TRUE,14077757.51,6500000,6198261.83,1379495.68,,,-0.029457,-0.004798,-0.016099,59,3.2008,1,81.06,Silver,4,Boston Retail Holdings Inc.,MY,44-45,,BOST.KL,2025-10-23,TRUE,2026-01-26,2026-02-02,Rhysida,probable,https://www.theregister.com/2025/07/18/boston-retail-holdin_security_incident/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,estimated,9879072.12,21498673.72,14077757.51,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BOST.KL,6.59,6.54,6.35,6.51,6.43,913524,2924047,S&P 500 Consumer Discretionary,-0.013118,-0.03667,-0.004798,-0.016099,0.008032,-1.6565,-0.825,1,FALSE,0.028981,0.051305,Peer company breach in same week provides natural comparison group,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1023-002,malware,,842421,mixed,VPN,phishing,,41612340786.18,369057,229071434062.16,TRUE,100160032.94,64000000,28528542.49,7631490.45,,45025280.45,-0.03593,-0.022764,-0.025124,284,3.1051,0.8027,72.11,Silver,2,Trident Care BioSciences Corp.,TW,62,,TCB.TW,2025-10-23,FALSE,2025-11-23,2025-12-04,Hunters_International,probable,https://unit42.paloaltonetworks.com/threat-brief-trident-care-bioscie-2025/,https://www.bleepingcomputer.com/news/security/trident-care-biosciences--hit-by-cyberattack-2025/,cybersecurity_firm,,Partial remediation completed within 48h; full recovery took 60 days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,61636445.03,161983476.72,100160032.94,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,TCB.TW,211.46,202.73,195.45,198.12,197.64,17416258,54079265,S&P 500 Health Care,0.023203,-0.032729,-0.022764,-0.025124,-0.028611,-2.3946,-1.0412,1,FALSE,0.037239,0.054555,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1027-001,phishing,,,,"website,active_directory,cloud_infrastructure,manufacturing_OT,payment_systems",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,22433274090.19,223257,163223120713.9,TRUE,2583392.34,1096953.1,1188788.52,297650.72,,,-0.020317,-0.01034,-0.007085,36,3.7062,1,86.78,Gold,3,PathOncus Medical Co. Ltd.,KR,62,,PATH.KS,2025-10-27,FALSE,2025-11-26,2025-12-11,,,https://www.mandiant.com/resources/blog/pathoncus-medical-co-incident-response-2025,https://www.pathoncus-medical-co-ltd.com/newsroom/2025/10/security-update,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,1778934.18,4548773.85,2583392.34,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PATH.KS,124.41,124.22,121.7,122.94,123.34,356932,1322869,S&P 500 Health Care,-0.005443,-0.021048,-0.01034,-0.007085,-0.015812,-1.1094,-1.417,1,FALSE,0.01745,0.029582,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1101-001,data_breach,,132869,financial,"VPN,customer_database",supply_chain,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,233124942.7,2809,1455749472.33,TRUE,14142832.14,3776275.28,3151261.82,216237.26,6999057.78,1231863.7,-0.014396,-0.006521,0.010252,6,2.0225,1,96.65,Gold,1,Schneider Trading Group Inc.,AT,44-45,31-33,SCHN.VI,2025-11-01,FALSE,2025-12-01,2025-12-12,,,https://www.schneider-trading-group-i.com/newsroom/2025/04/security-update,https://www.aepd.es/decisions/2025/09/INQ-2025-00070,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,11378516.32,18099931.36,14142832.14,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SCHN.VI,5.85,6.21,6.12,6.17,6.27,1054421,2132591,S&P 500 Consumer Discretionary,-0.014436,-0.015389,-0.006521,0.010252,0.005469,-0.9801,0.3514,1,FALSE,0.01424,0.024619,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1112-001,data_breach,,5526288,PII,ERP,,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,1207103521.72,16078,3327990916.78,TRUE,1029594.89,740926.8,243853.82,44814.27,,601306.07,-0.019875,-0.0222,0.023199,19,2.5376,1,77.61,Silver,1,Vista Dynamo Outlets SA,FR,44-45,,VDO.PA,2025-11-12,TRUE,2025-11-22,2026-01-31,APT29,confirmed,https://www.bfdi.bund.de/decisions/2025/02/INQ-2025-00847,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001907829&type=8-K&dateb=20250222&owner=include&count=10,gdpr_notification,,Employee count approximate; sourced from LinkedIn company page,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,780945.58,1501039.33,1029594.89,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,VDO.PA,15.17,13.81,13.54,13.5,14.13,444506,1127967,S&P 500 Consumer Discretionary,0.027917,-0.025715,-0.0222,0.023199,0.016647,-1.6555,0.8693,1,FALSE,0.030708,0.044332,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1114-001,malware,918.13,116203,mixed,"CRM,website,payment_systems",,Trojanized installer via SEO-poisoned download ? fileless PowerShell execution ? registry run-key persistence ? credential dumping via LSASS ? data staged for exfil,274830055.3,1708,1841991812.72,TRUE,71321375.36,41224508.3,20697832,9399035.06,,36479101.8,-0.045012,-0.003328,0.012293,7,3.6291,0.0002,93.67,Gold,1,Arrow Med Pharmaceuticals SAS,FR,62,,AMP.PA,2025-11-14,FALSE,2026-01-17,2026-03-12,APT28,unknown,https://www.aepd.es/decisions/2025/10/INQ-2025-00291,https://www.arrow-med-pharmaceuticals.com/newsroom/2025/12/security-update,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,estimated,55693899.94,92150218.37,71321375.36,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,AMP.PA,13.93,14,13.37,13.95,14.17,1112804,4038437,S&P 500 Health Care,0.002277,-0.043836,-0.003328,0.012293,0.014548,-4.0432,0.517,1,FALSE,0.013957,0.025122,Sector-wide sell-off during 30-day window (market correction),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1114-002,data_breach,,,,"manufacturing_OT,active_directory,HR_systems,SSO,website",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,7482448638.74,38948,58511996625.33,TRUE,86577721.16,42315077.39,33749292.13,10513351.64,,,-0.032154,-0.027653,-0.030163,300,1.833,0.6346,93.36,Gold,3,Tempest Condor Builders SE,DE,23,,TCB.DE,2025-11-14,FALSE,2025-12-15,2025-12-27,RansomHub,probable,https://blog.talosintelligence.com/2025/05/tempest-condor-build-campaign.html,https://www.tempest-condor-builders-s.com/newsroom/2025/05/security-update,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,55312793.91,113572952.94,86577721.16,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,TCB.DE,105.54,102.94,99.63,100.09,99.84,49328,90417,S&P 500,0.018977,-0.031742,-0.027653,-0.030163,-0.033395,-2.7308,-1.7478,1,FALSE,0.022468,0.032827,Low pre-incident trading volume reduces baseline reliability; interpret with caution,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
